Stock,Timeframe,EMA Pair,Cross Time,Cross Close,EMA21 @ Cross,EMA50 @ Cross,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Cross,EMA20 @ Cross,EMA10 @ Touch,EMA20 @ Touch,SL Price,SL Hit,SL Hit Time,Max High Before SL,Max Upside %,Trade Duration
RELIANCE,1h,EMA10/EMA20,2026-04-15 12:15:00,1339.4,,,2026-04-16 13:15:00,1331.8,1337.5,1331.3,1336.8,,,At/Below Slow EMA,8,1331.65,1331.61,1335.78,1334.76,1331.3,Yes,2026-04-24 10:15:00,1373.0,2.71,39h
RELIANCE,1h,EMA10/EMA20,2026-04-15 12:15:00,1339.4,,,2026-04-16 14:15:00,1337.0,1345.8,1336.5,1343.1,,,Between Slow & Fast EMA,9,1331.65,1331.61,1337.11,1335.55,1336.5,Yes,2026-04-24 09:15:00,1373.0,2.23,37h
RELIANCE,1h,EMA10/EMA20,2026-04-15 12:15:00,1339.4,,,2026-04-17 09:15:00,1340.0,1351.8,1340.0,1349.7,,,Between Slow & Fast EMA,11,1331.65,1331.61,1340.71,1337.79,1340.0,Yes,2026-04-24 09:15:00,1373.0,1.73,35h
RELIANCE,1h,EMA10/EMA20,2026-04-15 12:15:00,1339.4,,,2026-04-21 10:15:00,1363.5,1369.8,1360.4,1367.0,,,Between Slow & Fast EMA,26,1331.65,1331.61,1364.0,1358.98,1360.4,Yes,2026-04-21 11:15:00,1367.0,0.0,1h
RELIANCE,1h,EMA10/EMA20,2026-04-15 12:15:00,1339.4,,,2026-04-22 10:15:00,1355.9,1365.3,1355.9,1363.9,,,At/Below Slow EMA,33,1331.65,1331.61,1358.73,1357.78,1355.9,Yes,2026-04-23 09:15:00,1365.9,0.15,6h
RELIANCE,1h,EMA10/EMA20,2026-04-15 12:15:00,1339.4,,,2026-04-22 14:15:00,1360.6,1363.5,1358.6,1363.4,,,At/Below Slow EMA,37,1331.65,1331.61,1360.9,1359.4,1358.6,Yes,2026-04-23 09:15:00,1365.9,0.18,2h
RELIANCE,1h,EMA10/EMA20,2026-04-27 14:15:00,1365.0,,,2026-04-30 11:15:00,1400.0,1412.7,1399.7,1411.6,,,Between Slow & Fast EMA,18,1346.28,1345.37,1407.92,1396.32,1399.7,No,Not Hit,1473.4,4.38,39h
RELIANCE,1h,EMA10/EMA20,2026-04-27 14:15:00,1365.0,,,2026-05-05 11:15:00,1452.8,1460.9,1450.0,1460.1,,,Between Slow & Fast EMA,32,1346.28,1345.37,1453.45,1439.04,1450.0,Yes,2026-05-06 10:15:00,1473.2,0.9,6h
TCS,1h,EMA10/EMA20,2026-01-01 10:15:00,3221.0,,,2026-01-02 09:15:00,3234.0,3239.9,3219.5,3234.7,,,Between Slow & Fast EMA,6,3212.0,3211.05,3223.38,3218.65,3219.5,Yes,2026-01-05 09:15:00,3252.9,0.56,7h
TCS,1h,EMA10/EMA20,2026-01-01 10:15:00,3221.0,,,2026-01-02 14:15:00,3243.6,3252.8,3234.1,3250.4,,,Between Slow & Fast EMA,11,3212.0,3211.05,3236.96,3228.75,3234.1,Yes,2026-01-05 09:15:00,3252.9,0.08,2h
TCS,1h,EMA10/EMA20,2026-01-06 09:15:00,3238.1,,,2026-01-07 09:15:00,3242.9,3280.5,3236.7,3276.3,,,At/Below Slow EMA,7,3226.54,3226.24,3247.18,3238.82,3236.7,Yes,2026-01-08 09:15:00,3300.6,0.74,7h
TCS,1h,EMA10/EMA20,2026-02-01 13:15:00,3199.8,,,2026-02-02 11:15:00,3145.9,3166.0,3134.1,3165.9,,,At/Below Slow EMA,5,3152.58,3148.01,3161.95,3156.25,3134.1,Yes,2026-02-04 09:15:00,3350.0,5.82,12h
TCS,1h,EMA10/EMA20,2026-02-01 13:15:00,3199.8,,,2026-02-02 12:15:00,3165.8,3175.4,3152.6,3172.2,,,At/Below Slow EMA,6,3152.58,3148.01,3163.81,3157.77,3152.6,Yes,2026-02-02 13:15:00,3172.9,0.02,1h
TCS,1h,EMA10/EMA20,2026-02-01 13:15:00,3199.8,,,2026-02-02 14:15:00,3149.6,3175.4,3148.6,3172.2,,,At/Below Slow EMA,8,3152.58,3148.01,3163.24,3158.45,3148.6,Yes,2026-02-04 09:15:00,3350.0,5.6,9h
TCS,1h,EMA10/EMA20,2026-02-26 12:15:00,2641.3,,,2026-02-26 13:15:00,2641.4,2647.0,2635.8,2646.4,,,At/Below Slow EMA,1,2638.67,2638.65,2640.07,2639.39,2635.8,Yes,2026-02-27 14:15:00,2684.9,1.45,8h
TCS,1h,EMA10/EMA20,2026-02-26 12:15:00,2641.3,,,2026-02-26 14:15:00,2646.3,2654.8,2641.0,2648.1,,,Between Slow & Fast EMA,2,2638.67,2638.65,2641.53,2640.22,2641.0,Yes,2026-02-27 11:15:00,2684.9,1.39,4h
TCS,1h,EMA10/EMA20,2026-03-24 11:15:00,2424.3,,,2026-03-24 15:15:00,2397.4,2403.2,2393.6,2400.8,,,At/Below Slow EMA,4,2394.54,2393.05,2400.75,2397.49,2393.6,Yes,2026-03-25 09:15:00,2417.4,0.69,1h
TCS,1h,EMA10/EMA20,2026-03-24 11:15:00,2424.3,,,2026-03-25 09:15:00,2400.9,2417.4,2390.6,2413.0,,,At/Below Slow EMA,5,2394.54,2393.05,2402.98,2398.97,2390.6,Yes,2026-03-25 14:15:00,2421.6,0.36,5h
TCS,1h,EMA10/EMA20,2026-03-27 09:15:00,2408.0,,,2026-03-27 11:15:00,2413.5,2415.9,2402.5,2415.5,,,Between Slow & Fast EMA,2,2399.13,2399.12,2404.27,2401.94,2402.5,Yes,2026-03-27 13:15:00,2422.1,0.27,2h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2446.5,,,2026-04-02 12:15:00,2407.1,2420.4,2403.0,2419.8,,,At/Below Slow EMA,9,2401.68,2397.49,2411.83,2408.09,2403.0,Yes,2026-04-24 12:15:00,2614.0,8.03,98h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2446.5,,,2026-04-02 13:15:00,2419.5,2454.0,2419.1,2453.5,,,Between Slow & Fast EMA,10,2401.68,2397.49,2419.41,2412.42,2419.1,Yes,2026-04-24 11:15:00,2614.0,6.54,96h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2446.5,,,2026-04-07 09:15:00,2461.0,2500.0,2448.0,2499.8,,,At/Below Slow EMA,20,2401.68,2397.49,2467.35,2449.5,2448.0,Yes,2026-04-24 10:15:00,2614.0,4.57,85h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2446.5,,,2026-04-09 09:15:00,2554.0,2578.2,2531.1,2563.4,,,Between Slow & Fast EMA,34,2401.68,2397.49,2550.47,2526.97,2531.1,Yes,2026-04-10 09:15:00,2605.0,1.62,7h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2446.5,,,2026-04-09 10:15:00,2563.8,2570.6,2552.4,2566.0,,,Between Slow & Fast EMA,35,2401.68,2397.49,2553.3,2530.69,2552.4,Yes,2026-04-10 09:15:00,2605.0,1.52,6h
TCS,1h,EMA10/EMA20,2026-04-01 10:15:00,2446.5,,,2026-04-09 14:15:00,2580.6,2595.4,2568.8,2588.6,,,Between Slow & Fast EMA,39,2401.68,2397.49,2572.71,2549.82,2568.8,Yes,2026-04-10 09:15:00,2596.3,0.3,2h
TCS,1h,EMA10/EMA20,2026-04-15 12:15:00,2545.7,,,2026-04-17 09:15:00,2570.0,2588.9,2555.9,2580.8,,,Between Slow & Fast EMA,11,2520.07,2518.66,2566.05,2552.66,2555.9,Yes,2026-04-22 10:15:00,2614.0,1.29,22h
TCS,1h,EMA10/EMA20,2026-04-15 12:15:00,2545.7,,,2026-04-20 11:15:00,2576.4,2593.0,2576.3,2588.8,,,Between Slow & Fast EMA,20,2520.07,2518.66,2578.83,2569.51,2576.3,Yes,2026-04-20 15:15:00,2593.9,0.2,4h
TCS,1h,EMA10/EMA20,2026-04-15 12:15:00,2545.7,,,2026-04-20 13:15:00,2583.5,2586.8,2580.0,2584.3,,,Between Slow & Fast EMA,22,2520.07,2518.66,2580.45,2572.08,2580.0,Yes,2026-04-20 15:15:00,2590.5,0.24,2h
TCS,1h,EMA10/EMA20,2026-04-15 12:15:00,2545.7,,,2026-04-21 09:15:00,2560.0,2593.0,2560.0,2589.5,,,At/Below Slow EMA,25,2520.07,2518.66,2581.5,2574.77,2560.0,Yes,2026-04-22 09:15:00,2614.0,0.95,7h
TCS,1h,EMA10/EMA20,2026-04-15 12:15:00,2545.7,,,2026-04-21 11:15:00,2587.0,2606.9,2584.6,2605.8,,,Between Slow & Fast EMA,27,2520.07,2518.66,2586.63,2578.72,2584.6,Yes,2026-04-22 09:15:00,2614.0,0.31,5h
TCS,1h,EMA10/EMA20,2026-04-29 12:15:00,2485.3,,,2026-04-29 14:15:00,2470.1,2479.1,2467.2,2473.5,,,Between Slow & Fast EMA,2,2466.06,2464.17,2467.96,2465.53,2467.2,Yes,2026-04-29 15:15:00,2475.1,0.06,1h
TCS,1h,EMA10/EMA20,2026-04-30 12:15:00,2468.7,,,2026-04-30 13:15:00,2468.4,2488.0,2467.3,2480.3,,,Between Slow & Fast EMA,1,2464.73,2464.49,2467.56,2466.0,2467.3,Yes,2026-05-04 09:15:00,2498.3,0.73,3h
