SL %,Target %,R:R,Signals,Target Hit,SL Hit,Open,Win Rate %,Avg PnL %,Total PnL %,Avg Win %,Avg Loss %,Expectancy %,Profit Factor,Max Drawdown %,Calmar
5.0,6.5,1.3,141,52,89,0,36.9,-0.759,-107.0,6.5,-5.0,-0.759,0.76,-211.5,-0.51
5.0,7.0,1.4,141,48,93,0,34.0,-0.915,-129.0,7.0,-5.0,-0.915,0.72,-220.0,-0.59
5.0,7.5,1.5,141,48,93,0,34.0,-0.745,-105.0,7.5,-5.0,-0.745,0.77,-215.0,-0.49
5.0,8.0,1.6,141,44,97,0,31.2,-0.943,-133.0,8.0,-5.0,-0.943,0.73,-257.0,-0.52
5.0,8.5,1.7,141,42,99,0,29.8,-0.979,-138.0,8.5,-5.0,-0.979,0.72,-278.5,-0.5
5.0,9.0,1.8,141,39,102,0,27.7,-1.128,-159.0,9.0,-5.0,-1.128,0.69,-302.0,-0.53
5.0,9.5,1.9,141,38,103,0,27.0,-1.092,-154.0,9.5,-5.0,-1.092,0.7,-298.5,-0.52
5.0,10.0,2.0,141,37,104,0,26.2,-1.064,-150.0,10.0,-5.0,-1.064,0.71,-310.0,-0.48
5.0,10.5,2.1,141,36,105,0,25.5,-1.043,-147.0,10.5,-5.0,-1.043,0.72,-307.0,-0.48
5.0,11.0,2.2,141,36,105,0,25.5,-0.915,-129.0,11.0,-5.0,-0.915,0.75,-304.0,-0.42
5.0,11.5,2.3,141,36,105,0,25.5,-0.787,-111.0,11.5,-5.0,-0.787,0.79,-301.0,-0.37
5.0,12.0,2.4,141,35,106,0,24.8,-0.78,-110.0,12.0,-5.0,-0.78,0.79,-298.0,-0.37
5.0,12.5,2.5,141,34,107,0,24.1,-0.78,-110.0,12.5,-5.0,-0.78,0.79,-312.5,-0.35
5.0,13.0,2.6,141,34,107,0,24.1,-0.66,-93.0,13.0,-5.0,-0.66,0.83,-310.0,-0.3
5.0,13.5,2.7,141,34,107,0,24.1,-0.539,-76.0,13.5,-5.0,-0.539,0.86,-308.0,-0.25
5.0,14.0,2.8,141,34,107,0,24.1,-0.418,-59.0,14.0,-5.0,-0.418,0.89,-307.0,-0.19
5.0,14.5,2.9,141,34,107,0,24.1,-0.298,-42.0,14.5,-5.0,-0.298,0.92,-306.0,-0.14
5.0,15.0,3.0,141,33,108,0,23.4,-0.319,-45.0,15.0,-5.0,-0.319,0.92,-325.0,-0.14
5.25,5.5,1.05,141,60,81,0,42.6,-0.676,-95.25,5.5,-5.25,-0.676,0.78,-188.25,-0.51
5.25,6.0,1.14,141,56,85,0,39.7,-0.782,-110.25,6.0,-5.25,-0.782,0.75,-197.25,-0.56
5.25,6.5,1.24,141,52,89,0,36.9,-0.917,-129.25,6.5,-5.25,-0.917,0.72,-225.0,-0.57
5.25,7.0,1.33,141,48,93,0,34.0,-1.08,-152.25,7.0,-5.25,-1.08,0.69,-236.25,-0.64
5.25,7.5,1.43,141,48,93,0,34.0,-0.91,-128.25,7.5,-5.25,-0.91,0.74,-229.5,-0.56
5.25,8.0,1.52,141,44,97,0,31.2,-1.115,-157.25,8.0,-5.25,-1.115,0.69,-274.25,-0.57
5.25,8.5,1.62,141,42,99,0,29.8,-1.154,-162.75,8.5,-5.25,-1.154,0.69,-296.25,-0.55
5.25,9.0,1.71,141,39,102,0,27.7,-1.309,-184.5,9.0,-5.25,-1.309,0.66,-320.25,-0.58
5.25,9.5,1.81,141,38,103,0,27.0,-1.275,-179.75,9.5,-5.25,-1.275,0.67,-316.75,-0.57
5.25,10.0,1.9,141,38,103,0,27.0,-1.14,-160.75,10.0,-5.25,-1.14,0.7,-313.25,-0.51
5.25,10.5,2.0,141,37,104,0,26.2,-1.117,-157.5,10.5,-5.25,-1.117,0.71,-309.75,-0.51
5.25,11.0,2.1,141,37,104,0,26.2,-0.986,-139.0,11.0,-5.25,-0.986,0.75,-306.25,-0.45
5.25,11.5,2.19,141,37,104,0,26.2,-0.855,-120.5,11.5,-5.25,-0.855,0.78,-302.75,-0.4
5.25,12.0,2.29,141,36,105,0,25.5,-0.846,-119.25,12.0,-5.25,-0.846,0.78,-299.25,-0.4
5.25,12.5,2.38,141,35,106,0,24.8,-0.844,-119.0,12.5,-5.25,-0.844,0.79,-313.5,-0.38
5.25,13.0,2.48,141,35,106,0,24.8,-0.72,-101.5,13.0,-5.25,-0.72,0.82,-310.5,-0.33
5.25,13.5,2.57,141,35,106,0,24.8,-0.596,-84.0,13.5,-5.25,-0.596,0.85,-307.5,-0.27
5.25,14.0,2.67,141,35,106,0,24.8,-0.472,-66.5,14.0,-5.25,-0.472,0.88,-304.5,-0.22
5.25,14.5,2.76,141,34,107,0,24.1,-0.488,-68.75,14.5,-5.25,-0.488,0.88,-322.75,-0.21
5.25,15.0,2.86,141,33,108,0,23.4,-0.511,-72.0,15.0,-5.25,-0.511,0.87,-342.0,-0.21
5.5,6.0,1.09,141,57,84,0,40.4,-0.851,-120.0,6.0,-5.5,-0.851,0.74,-208.5,-0.58
5.5,6.5,1.18,141,53,88,0,37.6,-0.989,-139.5,6.5,-5.5,-0.989,0.71,-238.5,-0.58
5.5,7.0,1.27,141,49,92,0,34.8,-1.156,-163.0,7.0,-5.5,-1.156,0.68,-252.5,-0.65
5.5,7.5,1.36,141,49,92,0,34.8,-0.982,-138.5,7.5,-5.5,-0.982,0.73,-245.0,-0.57
5.5,8.0,1.45,141,45,96,0,31.9,-1.191,-168.0,8.0,-5.5,-1.191,0.68,-291.5,-0.58
5.5,8.5,1.55,141,43,98,0,30.5,-1.23,-173.5,8.5,-5.5,-1.23,0.68,-314.0,-0.55
5.5,9.0,1.64,141,40,101,0,28.4,-1.387,-195.5,9.0,-5.5,-1.387,0.65,-338.5,-0.58
5.5,9.5,1.73,141,39,102,0,27.7,-1.351,-190.5,9.5,-5.5,-1.351,0.66,-335.0,-0.57
5.5,10.0,1.82,141,39,102,0,27.7,-1.213,-171.0,10.0,-5.5,-1.213,0.7,-331.5,-0.52
5.5,10.5,1.91,141,38,103,0,27.0,-1.188,-167.5,10.5,-5.5,-1.188,0.7,-328.0,-0.51
5.5,11.0,2.0,141,38,103,0,27.0,-1.053,-148.5,11.0,-5.5,-1.053,0.74,-324.5,-0.46
5.5,11.5,2.09,141,38,103,0,27.0,-0.918,-129.5,11.5,-5.5,-0.918,0.77,-321.0,-0.4
5.5,12.0,2.18,141,37,104,0,26.2,-0.908,-128.0,12.0,-5.5,-0.908,0.78,-317.5,-0.4
5.5,12.5,2.27,141,36,105,0,25.5,-0.904,-127.5,12.5,-5.5,-0.904,0.78,-332.0,-0.38
5.5,13.0,2.36,141,36,105,0,25.5,-0.777,-109.5,13.0,-5.5,-0.777,0.81,-329.0,-0.33
5.5,13.5,2.45,141,36,105,0,25.5,-0.649,-91.5,13.5,-5.5,-0.649,0.84,-326.0,-0.28
5.5,14.0,2.55,141,36,105,0,25.5,-0.521,-73.5,14.0,-5.5,-0.521,0.87,-323.0,-0.23
5.5,14.5,2.64,141,35,106,0,24.8,-0.535,-75.5,14.5,-5.5,-0.535,0.87,-340.0,-0.22
5.5,15.0,2.73,141,34,107,0,24.1,-0.557,-78.5,15.0,-5.5,-0.557,0.87,-359.0,-0.22
5.75,6.0,1.04,141,57,84,0,40.4,-1.0,-141.0,6.0,-5.75,-1.0,0.71,-221.25,-0.64
5.75,6.5,1.13,141,53,88,0,37.6,-1.145,-161.5,6.5,-5.75,-1.145,0.68,-252.0,-0.64
5.75,7.0,1.22,141,49,92,0,34.8,-1.319,-186.0,7.0,-5.75,-1.319,0.65,-268.75,-0.69
5.75,7.5,1.3,141,49,92,0,34.8,-1.145,-161.5,7.5,-5.75,-1.145,0.69,-261.25,-0.62
5.75,8.0,1.39,141,47,94,0,33.3,-1.167,-164.5,8.0,-5.75,-1.167,0.7,-281.25,-0.58
5.75,8.5,1.48,141,45,96,0,31.9,-1.202,-169.5,8.5,-5.75,-1.202,0.69,-305.5,-0.55
5.75,9.0,1.57,141,42,99,0,29.8,-1.356,-191.25,9.0,-5.75,-1.356,0.66,-332.0,-0.58
5.75,9.5,1.65,141,41,100,0,29.1,-1.316,-185.5,9.5,-5.75,-1.316,0.68,-330.0,-0.56
5.75,10.0,1.74,141,41,100,0,29.1,-1.17,-165.0,10.0,-5.75,-1.17,0.71,-328.0,-0.5
5.75,10.5,1.83,141,40,101,0,28.4,-1.14,-160.75,10.5,-5.75,-1.14,0.72,-326.0,-0.49
5.75,11.0,1.91,141,40,101,0,28.4,-0.998,-140.75,11.0,-5.75,-0.998,0.76,-324.0,-0.43
5.75,11.5,2.0,141,40,101,0,28.4,-0.856,-120.75,11.5,-5.75,-0.856,0.79,-322.0,-0.38
5.75,12.0,2.09,141,39,102,0,27.7,-0.84,-118.5,12.0,-5.75,-0.84,0.8,-320.0,-0.37
5.75,12.5,2.17,141,38,103,0,27.0,-0.832,-117.25,12.5,-5.75,-0.832,0.8,-336.25,-0.35
5.75,13.0,2.26,141,38,103,0,27.0,-0.697,-98.25,13.0,-5.75,-0.697,0.83,-334.75,-0.29
5.75,13.5,2.35,141,38,103,0,27.0,-0.562,-79.25,13.5,-5.75,-0.562,0.87,-333.25,-0.24
5.75,14.0,2.43,141,38,103,0,27.0,-0.427,-60.25,14.0,-5.75,-0.427,0.9,-331.75,-0.18
5.75,14.5,2.52,141,37,104,0,26.2,-0.436,-61.5,14.5,-5.75,-0.436,0.9,-350.5,-0.18
5.75,15.0,2.61,141,36,105,0,25.5,-0.452,-63.75,15.0,-5.75,-0.452,0.89,-370.25,-0.17
6.0,6.5,1.08,141,53,88,0,37.6,-1.301,-183.5,6.5,-6.0,-1.301,0.65,-265.5,-0.69
6.0,7.0,1.17,141,49,92,0,34.8,-1.482,-209.0,7.0,-6.0,-1.482,0.62,-286.0,-0.73
6.0,7.5,1.25,141,49,92,0,34.8,-1.309,-184.5,7.5,-6.0,-1.309,0.67,-277.5,-0.66
6.0,8.0,1.33,141,47,94,0,33.3,-1.333,-188.0,8.0,-6.0,-1.333,0.67,-298.0,-0.63
6.0,8.5,1.42,141,45,96,0,31.9,-1.372,-193.5,8.5,-6.0,-1.372,0.66,-321.0,-0.6
6.0,9.0,1.5,141,43,98,0,30.5,-1.426,-201.0,9.0,-6.0,-1.426,0.66,-333.0,-0.6
6.0,9.5,1.58,141,42,99,0,29.8,-1.383,-195.0,9.5,-6.0,-1.383,0.67,-330.5,-0.59
6.0,10.0,1.67,141,42,99,0,29.8,-1.234,-174.0,10.0,-6.0,-1.234,0.71,-328.0,-0.53
6.0,10.5,1.75,141,41,100,0,29.1,-1.202,-169.5,10.5,-6.0,-1.202,0.72,-325.5,-0.52
6.0,11.0,1.83,141,41,100,0,29.1,-1.057,-149.0,11.0,-6.0,-1.057,0.75,-323.0,-0.46
6.0,11.5,1.92,141,41,100,0,29.1,-0.911,-128.5,11.5,-6.0,-0.911,0.79,-320.5,-0.4
6.0,12.0,2.0,141,40,101,0,28.4,-0.894,-126.0,12.0,-6.0,-0.894,0.79,-318.0,-0.4
6.0,12.5,2.08,141,39,102,0,27.7,-0.883,-124.5,12.5,-6.0,-0.883,0.8,-334.0,-0.37
6.0,13.0,2.17,141,39,102,0,27.7,-0.745,-105.0,13.0,-6.0,-0.745,0.83,-332.0,-0.32
6.0,13.5,2.25,141,38,103,0,27.0,-0.745,-105.0,13.5,-6.0,-0.745,0.83,-349.5,-0.3
6.0,14.0,2.33,141,38,103,0,27.0,-0.61,-86.0,14.0,-6.0,-0.61,0.86,-348.0,-0.25
6.0,14.5,2.42,141,37,104,0,26.2,-0.621,-87.5,14.5,-6.0,-0.621,0.86,-367.0,-0.24
6.0,15.0,2.5,141,36,105,0,25.5,-0.638,-90.0,15.0,-6.0,-0.638,0.86,-387.0,-0.23
