Stock,Timeframe,EMA Pair,Cross Time,Cross Close,EMA21 @ Cross,EMA50 @ Cross,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Cross,EMA20 @ Cross,EMA10 @ Touch,EMA20 @ Touch
INFY,1d,EMA10/EMA20,2024-01-12 00:00:00,1612.75,,,2024-02-29 00:00:00,1665.0,1682.25,1653.3,1673.9,,,At/Below Slow EMA,33,1536.16,1532.83,1673.32,1669.65
INFY,1d,EMA10/EMA20,2024-06-07 00:00:00,1533.6,,,2024-08-12 00:00:00,1773.05,1803.5,1768.1,1797.4,,,At/Below Slow EMA,44,1453.92,1448.23,1789.35,1773.24
INFY,1d,EMA10/EMA20,2024-06-07 00:00:00,1533.6,,,2024-09-04 00:00:00,1921.1,1927.2,1900.05,1922.45,,,Between Slow & Fast EMA,60,1453.92,1448.23,1916.14,1881.24
INFY,1d,EMA10/EMA20,2024-06-07 00:00:00,1533.6,,,2024-09-05 00:00:00,1926.25,1940.0,1909.6,1933.15,,,Between Slow & Fast EMA,61,1453.92,1448.23,1919.23,1886.18
INFY,1d,EMA10/EMA20,2024-06-07 00:00:00,1533.6,,,2024-09-10 00:00:00,1904.9,1935.0,1896.0,1912.3,,,Between Slow & Fast EMA,64,1453.92,1448.23,1912.2,1890.62
INFY,1d,EMA10/EMA20,2024-06-07 00:00:00,1533.6,,,2024-09-12 00:00:00,1925.0,1956.4,1910.8,1950.45,,,Between Slow & Fast EMA,66,1453.92,1448.23,1918.85,1898.0
INFY,1d,EMA10/EMA20,2024-10-04 00:00:00,1918.15,,,2024-10-08 00:00:00,1937.9,1957.95,1906.35,1948.55,,,At/Below Slow EMA,2,1903.35,1902.93,1916.17,1909.98
INFY,1d,EMA10/EMA20,2024-10-04 00:00:00,1918.15,,,2024-10-11 00:00:00,1918.0,1947.0,1910.1,1935.1,,,At/Below Slow EMA,5,1903.35,1902.93,1924.49,1916.48
INFY,1d,EMA10/EMA20,2024-10-04 00:00:00,1918.15,,,2024-10-17 00:00:00,1935.2,1978.0,1930.15,1968.1,,,Between Slow & Fast EMA,9,1903.35,1902.93,1939.43,1928.04
INFY,1d,EMA10/EMA20,2024-11-22 00:00:00,1902.25,,,2024-12-02 00:00:00,1859.0,1882.8,1835.2,1879.8,,,At/Below Slow EMA,6,1846.35,1845.89,1872.41,1864.06
INFY,1d,EMA10/EMA20,2024-11-22 00:00:00,1902.25,,,2024-12-03 00:00:00,1887.0,1899.75,1871.15,1892.1,,,Between Slow & Fast EMA,7,1846.35,1845.89,1875.99,1866.73
INFY,1d,EMA10/EMA20,2024-11-22 00:00:00,1902.25,,,2024-12-04 00:00:00,1884.0,1913.95,1875.0,1889.25,,,Between Slow & Fast EMA,8,1846.35,1845.89,1878.4,1868.88
INFY,1d,EMA10/EMA20,2025-01-03 00:00:00,1938.75,,,2025-01-08 00:00:00,1930.0,1938.6,1888.75,1933.15,,,At/Below Slow EMA,3,1923.24,1922.14,1927.95,1925.17
INFY,1d,EMA10/EMA20,2025-01-03 00:00:00,1938.75,,,2025-01-10 00:00:00,1937.0,1977.8,1932.25,1966.95,,,Between Slow & Fast EMA,5,1923.24,1922.14,1933.46,1928.47
INFY,1d,EMA10/EMA20,2025-01-03 00:00:00,1938.75,,,2025-01-15 00:00:00,1947.0,1958.05,1937.1,1949.65,,,Between Slow & Fast EMA,8,1923.24,1922.14,1940.88,1934.11
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-05-21 00:00:00,1567.9,1571.0,1552.1,1568.5,,,Between Slow & Fast EMA,8,1498.77,1498.57,1562.22,1544.23
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-05-23 00:00:00,1550.0,1587.2,1550.0,1564.8,,,Between Slow & Fast EMA,10,1498.77,1498.57,1560.5,1546.47
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-05-26 00:00:00,1566.6,1583.8,1562.7,1580.5,,,Between Slow & Fast EMA,11,1498.77,1498.57,1564.14,1549.71
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-06-06 00:00:00,1554.7,1568.9,1543.1,1563.8,,,At/Below Slow EMA,20,1498.77,1498.57,1559.73,1555.89
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-06-13 00:00:00,1576.0,1609.0,1570.2,1602.0,,,At/Below Slow EMA,25,1498.77,1498.57,1588.06,1574.6
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-06-20 00:00:00,1619.0,1630.7,1608.9,1622.9,,,Between Slow & Fast EMA,30,1498.77,1498.57,1612.44,1595.27
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-06-25 00:00:00,1590.0,1619.9,1585.1,1614.9,,,At/Below Slow EMA,33,1498.77,1498.57,1604.84,1595.08
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-06-26 00:00:00,1608.8,1624.0,1606.6,1616.0,,,Between Slow & Fast EMA,34,1498.77,1498.57,1606.87,1597.07
INFY,1d,EMA10/EMA20,2025-05-09 00:00:00,1507.6,,,2025-07-04 00:00:00,1625.0,1643.4,1612.3,1640.7,,,Between Slow & Fast EMA,40,1498.77,1498.57,1614.88,1605.76
INFY,1d,EMA10/EMA20,2025-10-23 00:00:00,1528.5,,,2025-10-28 00:00:00,1499.7,1506.5,1490.5,1500.2,,,Between Slow & Fast EMA,3,1482.58,1482.13,1494.25,1489.15
INFY,1d,EMA10/EMA20,2025-10-23 00:00:00,1528.5,,,2025-10-29 00:00:00,1500.2,1520.2,1496.9,1510.4,,,Between Slow & Fast EMA,4,1482.58,1482.13,1497.19,1491.18
INFY,1d,EMA10/EMA20,2025-11-10 00:00:00,1513.5,,,2025-11-19 00:00:00,1490.5,1543.0,1490.5,1541.1,,,At/Below Slow EMA,7,1488.36,1487.78,1512.3,1504.7
INFY,1d,EMA10/EMA20,2025-11-10 00:00:00,1513.5,,,2025-11-26 00:00:00,1532.1,1560.3,1532.1,1557.9,,,Between Slow & Fast EMA,12,1488.36,1487.78,1532.89,1520.25
INFY,1d,EMA10/EMA20,2025-11-10 00:00:00,1513.5,,,2025-12-03 00:00:00,1555.1,1586.0,1554.1,1578.7,,,Between Slow & Fast EMA,17,1488.36,1487.78,1554.63,1538.49
INFY,1d,EMA10/EMA20,2025-11-10 00:00:00,1513.5,,,2025-12-15 00:00:00,1585.0,1610.8,1585.0,1606.8,,,Between Slow & Fast EMA,25,1488.36,1487.78,1591.51,1572.94
INFY,1d,EMA10/EMA20,2025-11-10 00:00:00,1513.5,,,2025-12-17 00:00:00,1587.2,1606.9,1586.0,1602.0,,,Between Slow & Fast EMA,27,1488.36,1487.78,1593.63,1577.43
INFY,1d,EMA10/EMA20,2025-11-10 00:00:00,1513.5,,,2026-01-02 00:00:00,1635.9,1643.5,1627.5,1640.4,,,Between Slow & Fast EMA,38,1488.36,1487.78,1634.07,1620.53
INFY,1d,EMA10/EMA20,2025-11-10 00:00:00,1513.5,,,2026-01-07 00:00:00,1615.0,1642.0,1615.0,1639.0,,,At/Below Slow EMA,41,1488.36,1487.78,1628.35,1620.47
INFY,1d,EMA10/EMA20,2026-01-16 00:00:00,1689.8,,,2026-01-21 00:00:00,1651.0,1657.0,1631.2,1654.4,,,At/Below Slow EMA,3,1626.31,1621.06,1642.94,1632.19
INFY,1d,EMA10/EMA20,2026-01-16 00:00:00,1689.8,,,2026-01-29 00:00:00,1658.0,1666.5,1642.1,1659.5,,,At/Below Slow EMA,8,1626.31,1621.06,1658.75,1646.41
INFY,1d,EMA10/EMA20,2026-04-08 00:00:00,1346.2,,,2026-04-21 00:00:00,1310.0,1325.0,1299.3,1313.2,,,At/Below Slow EMA,8,1300.04,1298.45,1308.36,1304.56
RELIANCE,1d,EMA10/EMA20,2024-01-11 00:00:00,1359.9,,,2024-01-25 00:00:00,1342.95,1364.15,1335.2,1353.08,,,At/Below Slow EMA,10,1313.98,1309.27,1349.44,1340.2
RELIANCE,1d,EMA10/EMA20,2024-01-11 00:00:00,1359.9,,,2024-01-29 00:00:00,1364.5,1452.5,1360.17,1448.05,,,Between Slow & Fast EMA,11,1313.98,1309.27,1367.37,1350.47
RELIANCE,1d,EMA10/EMA20,2024-01-11 00:00:00,1359.9,,,2024-02-19 00:00:00,1462.05,1479.5,1453.53,1474.0,,,Between Slow & Fast EMA,26,1313.98,1309.27,1457.25,1432.9
RELIANCE,1d,EMA10/EMA20,2024-01-11 00:00:00,1359.9,,,2024-02-22 00:00:00,1468.15,1484.95,1458.0,1481.75,,,Between Slow & Fast EMA,29,1313.98,1309.27,1464.94,1443.52
RELIANCE,1d,EMA10/EMA20,2024-01-11 00:00:00,1359.9,,,2024-03-01 00:00:00,1463.5,1500.0,1462.5,1492.12,,,Between Slow & Fast EMA,35,1313.98,1309.27,1473.93,1459.24
RELIANCE,1d,EMA10/EMA20,2024-01-11 00:00:00,1359.9,,,2024-03-06 00:00:00,1493.45,1509.0,1478.5,1503.0,,,Between Slow & Fast EMA,39,1313.98,1309.27,1488.9,1472.94
RELIANCE,1d,EMA10/EMA20,2024-03-28 00:00:00,1485.85,,,2024-04-08 00:00:00,1462.97,1490.97,1461.0,1485.97,,,At/Below Slow EMA,6,1461.57,1459.7,1470.57,1466.51
RELIANCE,1d,EMA10/EMA20,2024-03-28 00:00:00,1485.85,,,2024-04-10 00:00:00,1466.35,1487.0,1466.35,1479.58,,,At/Below Slow EMA,8,1461.57,1459.7,1471.18,1467.51
RELIANCE,1d,EMA10/EMA20,2024-03-28 00:00:00,1485.85,,,2024-04-19 00:00:00,1456.78,1474.0,1443.03,1470.12,,,At/Below Slow EMA,13,1461.57,1459.7,1468.35,1467.14
RELIANCE,1d,EMA10/EMA20,2024-03-28 00:00:00,1485.85,,,2024-04-22 00:00:00,1472.45,1482.83,1467.8,1479.85,,,At/Below Slow EMA,14,1461.57,1459.7,1470.44,1468.35
RELIANCE,1d,EMA10/EMA20,2024-06-07 00:00:00,1469.95,,,2024-06-14 00:00:00,1470.0,1479.67,1457.22,1477.55,,,Between Slow & Fast EMA,5,1444.62,1444.17,1459.33,1453.28
RELIANCE,1d,EMA10/EMA20,2024-06-07 00:00:00,1469.95,,,2024-06-20 00:00:00,1459.0,1482.85,1450.1,1473.7,,,At/Below Slow EMA,8,1444.62,1444.17,1464.48,1457.85
RELIANCE,1d,EMA10/EMA20,2024-06-07 00:00:00,1469.95,,,2024-06-26 00:00:00,1446.05,1518.97,1445.12,1514.03,,,At/Below Slow EMA,12,1444.62,1444.17,1468.13,1461.35
RELIANCE,1d,EMA10/EMA20,2024-06-07 00:00:00,1469.95,,,2024-07-18 00:00:00,1576.0,1593.9,1557.83,1586.67,,,Between Slow & Fast EMA,27,1444.62,1444.17,1578.24,1554.02
RELIANCE,1d,EMA10/EMA20,2024-08-27 00:00:00,1500.45,,,2024-08-29 00:00:00,1503.1,1537.0,1494.0,1520.92,,,At/Below Slow EMA,2,1494.19,1493.97,1499.66,1496.91
RELIANCE,1d,EMA10/EMA20,2024-08-27 00:00:00,1500.45,,,2024-09-04 00:00:00,1500.7,1517.5,1499.5,1514.55,,,At/Below Slow EMA,6,1494.19,1493.97,1506.79,1502.05
RELIANCE,1d,EMA10/EMA20,2024-09-26 00:00:00,1497.95,,,2024-09-27 00:00:00,1499.0,1533.47,1492.0,1526.17,,,Between Slow & Fast EMA,1,1485.74,1484.95,1493.09,1488.88
RELIANCE,1d,EMA10/EMA20,2025-04-21 00:00:00,1295.5,,,2025-05-21 00:00:00,1423.9,1436.2,1418.1,1429.2,,,Between Slow & Fast EMA,21,1245.39,1241.45,1424.53,1395.15
RELIANCE,1d,EMA10/EMA20,2025-04-21 00:00:00,1295.5,,,2025-05-23 00:00:00,1406.6,1433.8,1406.6,1426.8,,,Between Slow & Fast EMA,23,1245.39,1241.45,1422.69,1399.39
RELIANCE,1d,EMA10/EMA20,2025-04-21 00:00:00,1295.5,,,2025-06-04 00:00:00,1414.7,1425.7,1406.1,1423.5,,,At/Below Slow EMA,31,1245.39,1241.45,1418.47,1409.66
RELIANCE,1d,EMA10/EMA20,2025-04-21 00:00:00,1295.5,,,2025-06-16 00:00:00,1426.9,1442.4,1424.4,1437.8,,,At/Below Slow EMA,39,1245.39,1241.45,1435.32,1426.59
RELIANCE,1d,EMA10/EMA20,2025-04-21 00:00:00,1295.5,,,2025-06-20 00:00:00,1431.0,1471.0,1428.1,1466.2,,,At/Below Slow EMA,43,1245.39,1241.45,1439.59,1431.54
RELIANCE,1d,EMA10/EMA20,2025-04-21 00:00:00,1295.5,,,2025-06-23 00:00:00,1453.0,1463.8,1442.0,1456.8,,,Between Slow & Fast EMA,44,1245.39,1241.45,1442.72,1433.94
RELIANCE,1d,EMA10/EMA20,2025-10-17 00:00:00,1416.8,,,2025-11-10 00:00:00,1477.9,1501.0,1475.5,1489.3,,,Between Slow & Fast EMA,14,1386.82,1384.15,1478.04,1457.82
RELIANCE,1d,EMA10/EMA20,2025-10-17 00:00:00,1416.8,,,2025-11-25 00:00:00,1535.9,1559.6,1525.1,1539.7,,,Between Slow & Fast EMA,25,1386.82,1384.15,1525.96,1504.8
RELIANCE,1d,EMA10/EMA20,2025-10-17 00:00:00,1416.8,,,2025-12-11 00:00:00,1536.9,1550.0,1524.0,1545.0,,,At/Below Slow EMA,37,1386.82,1384.15,1541.11,1532.97
RELIANCE,1d,EMA10/EMA20,2025-10-17 00:00:00,1416.8,,,2025-12-26 00:00:00,1554.7,1561.0,1554.3,1559.2,,,Between Slow & Fast EMA,47,1386.82,1384.15,1557.37,1549.23
RELIANCE,1d,EMA10/EMA20,2025-10-17 00:00:00,1416.8,,,2025-12-31 00:00:00,1541.0,1577.0,1541.0,1570.4,,,At/Below Slow EMA,50,1386.82,1384.15,1555.7,1550.15
RELIANCE,1d,EMA10/EMA20,2026-04-29 00:00:00,1425.4,,,2026-05-08 00:00:00,1426.0,1442.8,1417.5,1435.2,,,Between Slow & Fast EMA,6,1369.6,1364.86,1420.81,1400.44
TCS,1d,EMA10/EMA20,2024-01-15 00:00:00,3903.8,,,2024-02-01 00:00:00,3820.0,3904.9,3805.05,3854.15,,,At/Below Slow EMA,12,3781.56,3770.81,3831.82,3821.83
TCS,1d,EMA10/EMA20,2024-01-15 00:00:00,3903.8,,,2024-02-22 00:00:00,3971.0,4094.95,3971.0,4087.1,,,At/Below Slow EMA,27,3781.56,3770.81,4064.66,4024.1
TCS,1d,EMA10/EMA20,2024-01-15 00:00:00,3903.8,,,2024-02-27 00:00:00,3999.0,4124.0,3999.0,4104.4,,,At/Below Slow EMA,30,3781.56,3770.81,4060.89,4031.94
TCS,1d,EMA10/EMA20,2024-01-15 00:00:00,3903.8,,,2024-03-07 00:00:00,4065.0,4124.0,4037.7,4108.6,,,At/Below Slow EMA,38,3781.56,3770.81,4076.56,4059.74
TCS,1d,EMA10/EMA20,2024-01-15 00:00:00,3903.8,,,2024-03-14 00:00:00,4153.45,4225.0,4086.0,4207.6,,,At/Below Slow EMA,42,3781.56,3770.81,4129.8,4096.26
TCS,1d,EMA10/EMA20,2024-05-09 00:00:00,3960.2,,,2024-05-13 00:00:00,3884.5,3955.0,3870.0,3947.8,,,At/Below Slow EMA,2,3915.27,3911.96,3918.0,3913.82
TCS,1d,EMA10/EMA20,2024-06-26 00:00:00,3855.85,,,2024-06-27 00:00:00,3831.0,3942.0,3818.1,3934.15,,,At/Below Slow EMA,1,3826.45,3825.98,3846.03,3836.28
TCS,1d,EMA10/EMA20,2024-06-26 00:00:00,3855.85,,,2024-07-12 00:00:00,3980.0,4199.95,3971.3,4183.95,,,Between Slow & Fast EMA,12,3826.45,3825.98,3990.12,3944.64
TCS,1d,EMA10/EMA20,2024-06-26 00:00:00,3855.85,,,2024-08-14 00:00:00,4209.0,4306.2,4188.15,4295.25,,,At/Below Slow EMA,34,3826.45,3825.98,4237.49,4221.09
TCS,1d,EMA10/EMA20,2024-06-26 00:00:00,3855.85,,,2024-08-29 00:00:00,4460.0,4556.0,4460.0,4511.8,,,Between Slow & Fast EMA,44,3826.45,3825.98,4465.82,4397.0
TCS,1d,EMA10/EMA20,2024-06-26 00:00:00,3855.85,,,2024-09-10 00:00:00,4442.45,4539.95,4440.45,4507.85,,,At/Below Slow EMA,52,3826.45,3825.98,4482.08,4448.11
TCS,1d,EMA10/EMA20,2024-06-26 00:00:00,3855.85,,,2024-09-12 00:00:00,4510.25,4532.6,4431.3,4517.7,,,At/Below Slow EMA,54,3826.45,3825.98,4488.15,4457.43
TCS,1d,EMA10/EMA20,2024-11-12 00:00:00,4197.4,,,2024-11-14 00:00:00,4135.0,4160.0,4116.45,4145.9,,,At/Below Slow EMA,2,4118.62,4116.99,4128.3,4122.62
TCS,1d,EMA10/EMA20,2024-11-22 00:00:00,4244.6,,,2024-11-29 00:00:00,4220.0,4298.7,4195.65,4270.85,,,Between Slow & Fast EMA,5,4119.56,4116.2,4230.79,4188.26
TCS,1d,EMA10/EMA20,2024-11-22 00:00:00,4244.6,,,2024-12-02 00:00:00,4270.0,4288.2,4230.05,4276.65,,,Between Slow & Fast EMA,6,4119.56,4116.2,4239.12,4196.68
TCS,1d,EMA10/EMA20,2024-11-22 00:00:00,4244.6,,,2024-12-13 00:00:00,4434.95,4494.9,4394.4,4473.9,,,Between Slow & Fast EMA,15,4119.56,4116.2,4406.95,4336.59
TCS,1d,EMA10/EMA20,2025-05-06 00:00:00,3460.0,,,2025-05-07 00:00:00,3420.6,3459.5,3420.6,3445.1,,,At/Below Slow EMA,1,3429.27,3426.57,3432.15,3428.33
TCS,1d,EMA10/EMA20,2025-05-06 00:00:00,3460.0,,,2025-05-08 00:00:00,3448.0,3477.0,3428.7,3448.9,,,At/Below Slow EMA,2,3429.27,3426.57,3435.2,3430.29
TCS,1d,EMA10/EMA20,2025-05-06 00:00:00,3460.0,,,2025-05-09 00:00:00,3399.0,3446.2,3398.1,3440.3,,,At/Below Slow EMA,3,3429.27,3426.57,3436.12,3431.24
TCS,1d,EMA10/EMA20,2025-05-06 00:00:00,3460.0,,,2025-05-21 00:00:00,3508.0,3537.0,3498.3,3525.8,,,Between Slow & Fast EMA,11,3429.27,3426.57,3515.95,3491.61
TCS,1d,EMA10/EMA20,2025-05-06 00:00:00,3460.0,,,2025-05-23 00:00:00,3477.0,3535.0,3465.6,3514.6,,,At/Below Slow EMA,13,3429.27,3426.57,3509.91,3492.54
TCS,1d,EMA10/EMA20,2025-05-06 00:00:00,3460.0,,,2025-05-26 00:00:00,3521.0,3545.0,3510.1,3537.3,,,Between Slow & Fast EMA,14,3429.27,3426.57,3514.89,3496.8
TCS,1d,EMA10/EMA20,2025-10-24 00:00:00,3063.2,,,2025-10-31 00:00:00,3035.0,3067.4,3025.1,3058.0,,,At/Below Slow EMA,5,3016.68,3013.26,3041.61,3030.6
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2025-11-19 00:00:00,3097.0,3155.0,3083.5,3147.7,,,Between Slow & Fast EMA,6,3025.18,3023.91,3087.76,3064.49
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2025-11-26 00:00:00,3118.8,3178.0,3117.0,3162.9,,,Between Slow & Fast EMA,11,3025.18,3023.91,3123.51,3095.75
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2025-12-02 00:00:00,3131.0,3144.0,3120.4,3135.7,,,Between Slow & Fast EMA,15,3025.18,3023.91,3130.2,3108.94
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2025-12-03 00:00:00,3140.0,3211.9,3139.0,3180.0,,,Between Slow & Fast EMA,16,3025.18,3023.91,3139.26,3115.71
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2025-12-12 00:00:00,3197.7,3223.0,3185.7,3220.5,,,Between Slow & Fast EMA,23,3025.18,3023.91,3194.24,3165.22
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2025-12-15 00:00:00,3211.1,3238.2,3197.3,3230.2,,,Between Slow & Fast EMA,24,3025.18,3023.91,3200.78,3171.41
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2025-12-17 00:00:00,3200.5,3236.9,3200.5,3217.8,,,Between Slow & Fast EMA,26,3025.18,3023.91,3204.52,3178.73
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2026-01-02 00:00:00,3234.0,3254.3,3219.5,3250.7,,,At/Below Slow EMA,37,3025.18,3023.91,3249.12,3234.57
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2026-01-06 00:00:00,3210.0,3263.2,3205.0,3255.8,,,At/Below Slow EMA,39,3025.18,3023.91,3245.42,3235.0
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2026-01-07 00:00:00,3242.9,3300.6,3223.2,3295.6,,,At/Below Slow EMA,40,3025.18,3023.91,3254.55,3240.77
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2026-01-12 00:00:00,3203.0,3252.0,3174.3,3239.6,,,At/Below Slow EMA,43,3025.18,3023.91,3238.71,3234.94
TCS,1d,EMA10/EMA20,2025-11-11 00:00:00,3047.0,,,2026-01-13 00:00:00,3245.0,3280.0,3210.5,3268.0,,,At/Below Slow EMA,44,3025.18,3023.91,3244.04,3238.09
