SL %,Target %,R:R,Signals,Target Hit,SL Hit,Open,Win Rate %,Avg PnL %,Total PnL %,Avg Win %,Avg Loss %,Expectancy %,Profit Factor,Max Drawdown %,Calmar
4.75,10.5,2.21,128,2,102,24,1.9,-3.202,-409.91,5.66,-4.47,-3.202,0.18,-408.49,-1.0
4.75,11.0,2.32,128,2,102,24,1.9,-3.195,-408.91,5.73,-4.47,-3.195,0.18,-407.49,-1.0
4.75,11.5,2.42,128,2,102,24,1.9,-3.187,-407.91,5.79,-4.47,-3.187,0.19,-406.49,-1.0
4.75,12.0,2.53,128,2,102,24,1.9,-3.179,-406.91,5.85,-4.47,-3.179,0.19,-405.49,-1.0
4.75,12.5,2.63,128,2,102,24,1.9,-3.171,-405.91,5.92,-4.47,-3.171,0.19,-404.49,-1.0
4.75,13.0,2.74,128,2,102,24,1.9,-3.163,-404.91,5.98,-4.47,-3.163,0.19,-403.49,-1.0
4.75,13.5,2.84,128,2,102,24,1.9,-3.156,-403.91,6.04,-4.47,-3.156,0.19,-402.49,-1.0
4.75,14.0,2.95,128,0,102,26,0.0,-3.314,-424.18,4.77,-4.47,-3.314,0.15,-422.76,-1.0
4.75,14.5,3.05,128,0,102,26,0.0,-3.314,-424.18,4.77,-4.47,-3.314,0.15,-422.76,-1.0
4.75,15.0,3.16,128,0,102,26,0.0,-3.314,-424.18,4.77,-4.47,-3.314,0.15,-422.76,-1.0
5.0,5.5,1.1,128,34,87,7,28.1,-2.026,-259.38,5.24,-4.87,-2.026,0.42,-274.1,-0.95
5.0,6.0,1.2,128,26,95,7,21.5,-2.581,-330.38,5.64,-4.88,-2.581,0.32,-330.1,-1.0
5.0,6.5,1.3,128,26,95,7,21.5,-2.48,-317.38,6.1,-4.88,-2.48,0.35,-320.0,-0.99
5.0,7.0,1.4,128,24,95,9,20.2,-2.491,-318.87,6.36,-4.86,-2.491,0.35,-320.59,-0.99
5.0,7.5,1.5,128,22,96,10,18.6,-2.538,-324.87,6.56,-4.86,-2.538,0.34,-327.59,-0.99
5.0,8.0,1.6,128,18,98,12,15.5,-2.758,-353.02,6.72,-4.83,-2.758,0.3,-356.74,-0.99
5.0,8.5,1.7,128,13,98,17,11.7,-2.955,-378.25,6.59,-4.72,-2.955,0.26,-376.58,-1.0
5.0,9.0,1.8,128,12,98,18,10.9,-2.976,-380.9,6.8,-4.68,-2.976,0.25,-379.23,-1.0
5.0,9.5,1.9,128,9,98,21,8.4,-3.0,-384.04,6.64,-4.68,-3.0,0.25,-382.37,-1.0
5.0,10.0,2.0,128,6,100,22,5.7,-3.224,-412.62,6.33,-4.69,-3.224,0.21,-410.95,-1.0
5.0,10.5,2.1,128,2,101,25,1.9,-3.395,-434.51,5.66,-4.69,-3.395,0.17,-432.84,-1.0
5.0,11.0,2.2,128,2,101,25,1.9,-3.387,-433.51,5.73,-4.69,-3.387,0.17,-431.84,-1.0
5.0,11.5,2.3,128,2,101,25,1.9,-3.379,-432.51,5.79,-4.69,-3.379,0.18,-430.84,-1.0
5.0,12.0,2.4,128,2,101,25,1.9,-3.371,-431.51,5.85,-4.69,-3.371,0.18,-429.84,-1.0
5.0,12.5,2.5,128,2,101,25,1.9,-3.363,-430.51,5.92,-4.69,-3.363,0.18,-428.84,-1.0
5.0,13.0,2.6,128,2,101,25,1.9,-3.356,-429.51,5.98,-4.69,-3.356,0.18,-427.84,-1.0
5.0,13.5,2.7,128,2,101,25,1.9,-3.348,-428.51,6.04,-4.69,-3.348,0.18,-426.84,-1.0
5.0,14.0,2.8,128,0,101,27,0.0,-3.506,-448.78,4.77,-4.69,-3.506,0.15,-447.11,-1.0
5.0,14.5,2.9,128,0,101,27,0.0,-3.506,-448.78,4.77,-4.69,-3.506,0.15,-447.11,-1.0
5.0,15.0,3.0,128,0,101,27,0.0,-3.506,-448.78,4.77,-4.69,-3.506,0.15,-447.11,-1.0
5.25,5.5,1.05,128,34,86,8,28.3,-2.177,-278.61,5.24,-5.08,-2.177,0.4,-293.33,-0.95
5.25,6.0,1.14,128,26,94,8,21.7,-2.747,-351.61,5.64,-5.09,-2.747,0.31,-351.08,-1.0
5.25,6.5,1.24,128,26,94,8,21.7,-2.645,-338.61,6.1,-5.09,-2.645,0.34,-339.08,-1.0
5.25,7.0,1.33,128,24,94,10,20.3,-2.657,-340.1,6.36,-5.07,-2.657,0.34,-341.57,-1.0
5.25,7.5,1.43,128,22,95,11,18.8,-2.706,-346.35,6.56,-5.07,-2.706,0.33,-348.82,-0.99
5.25,8.0,1.52,128,18,97,13,15.7,-2.93,-375.0,6.72,-5.04,-2.93,0.29,-378.47,-0.99
5.25,8.5,1.62,128,13,97,18,11.8,-3.127,-400.23,6.59,-4.93,-3.127,0.25,-398.31,-1.0
5.25,9.0,1.71,128,12,97,19,11.0,-3.148,-402.88,6.8,-4.88,-3.148,0.24,-400.96,-1.0
5.25,9.5,1.81,128,9,97,22,8.5,-3.172,-406.02,6.64,-4.88,-3.172,0.24,-404.1,-1.0
5.25,10.0,1.9,128,6,99,23,5.7,-3.399,-435.1,6.33,-4.89,-3.399,0.2,-433.18,-1.0
5.25,10.5,2.0,128,2,100,26,2.0,-3.572,-457.24,5.66,-4.89,-3.572,0.17,-455.32,-1.0
5.25,11.0,2.1,128,2,100,26,2.0,-3.564,-456.24,5.73,-4.89,-3.564,0.17,-454.32,-1.0
5.25,11.5,2.19,128,2,100,26,2.0,-3.557,-455.24,5.79,-4.89,-3.557,0.17,-453.32,-1.0
5.25,12.0,2.29,128,2,100,26,2.0,-3.549,-454.24,5.85,-4.89,-3.549,0.17,-452.32,-1.0
5.25,12.5,2.38,128,2,100,26,2.0,-3.541,-453.24,5.92,-4.89,-3.541,0.17,-451.32,-1.0
5.25,13.0,2.48,128,2,100,26,2.0,-3.533,-452.24,5.98,-4.89,-3.533,0.17,-450.32,-1.0
5.25,13.5,2.57,128,2,100,26,2.0,-3.525,-451.24,6.04,-4.89,-3.525,0.18,-449.32,-1.0
5.25,14.0,2.67,128,0,100,28,0.0,-3.684,-471.51,4.77,-4.89,-3.684,0.14,-469.59,-1.0
5.25,14.5,2.76,128,0,100,28,0.0,-3.684,-471.51,4.77,-4.89,-3.684,0.14,-469.59,-1.0
5.25,15.0,2.86,128,0,100,28,0.0,-3.684,-471.51,4.77,-4.89,-3.684,0.14,-469.59,-1.0
5.5,6.0,1.09,128,26,93,9,21.8,-2.918,-373.48,5.64,-5.31,-2.918,0.3,-372.7,-1.0
5.5,6.5,1.18,128,26,93,9,21.8,-2.816,-360.48,6.1,-5.31,-2.816,0.32,-360.7,-1.0
5.5,7.0,1.27,128,24,93,11,20.5,-2.828,-361.97,6.36,-5.28,-2.828,0.32,-363.19,-1.0
5.5,7.5,1.36,128,22,94,12,19.0,-2.879,-368.47,6.56,-5.28,-2.879,0.32,-370.69,-0.99
5.5,8.0,1.45,128,18,96,14,15.8,-3.106,-397.62,6.72,-5.26,-3.106,0.28,-400.84,-0.99
5.5,8.5,1.55,128,13,96,19,11.9,-3.304,-422.85,6.59,-5.14,-3.304,0.24,-420.68,-1.01
5.5,9.0,1.64,128,12,96,20,11.1,-3.324,-425.5,6.8,-5.09,-3.324,0.23,-423.33,-1.01
5.5,9.5,1.73,128,9,96,23,8.6,-3.349,-428.64,6.64,-5.09,-3.349,0.23,-426.47,-1.01
5.5,10.0,1.82,128,6,98,24,5.8,-3.58,-458.22,6.33,-5.1,-3.58,0.19,-456.05,-1.0
5.5,10.5,1.91,128,2,99,27,2.0,-3.755,-480.61,5.66,-5.1,-3.755,0.16,-478.44,-1.0
5.5,11.0,2.0,128,2,99,27,2.0,-3.747,-479.61,5.73,-5.1,-3.747,0.16,-477.44,-1.0
5.5,11.5,2.09,128,2,99,27,2.0,-3.739,-478.61,5.79,-5.1,-3.739,0.16,-476.44,-1.0
5.5,12.0,2.18,128,2,99,27,2.0,-3.731,-477.61,5.85,-5.1,-3.731,0.16,-475.44,-1.0
5.5,12.5,2.27,128,2,99,27,2.0,-3.724,-476.61,5.92,-5.1,-3.724,0.17,-474.44,-1.0
5.5,13.0,2.36,128,2,99,27,2.0,-3.716,-475.61,5.98,-5.1,-3.716,0.17,-473.44,-1.0
5.5,13.5,2.45,128,2,99,27,2.0,-3.708,-474.61,6.04,-5.1,-3.708,0.17,-472.44,-1.0
5.5,14.0,2.55,128,0,99,29,0.0,-3.866,-494.88,4.77,-5.1,-3.866,0.13,-492.71,-1.0
5.5,14.5,2.64,128,0,99,29,0.0,-3.866,-494.88,4.77,-5.1,-3.866,0.13,-492.71,-1.0
5.5,15.0,2.73,128,0,99,29,0.0,-3.866,-494.88,4.77,-5.1,-3.866,0.13,-492.71,-1.0
5.75,6.0,1.04,128,26,92,10,22.0,-3.087,-395.11,5.64,-5.53,-3.087,0.29,-394.08,-1.0
5.75,6.5,1.13,128,26,92,10,22.0,-2.985,-382.11,6.1,-5.53,-2.985,0.31,-382.08,-1.0
5.75,7.0,1.22,128,24,92,12,20.7,-2.997,-383.6,6.36,-5.5,-2.997,0.31,-384.57,-1.0
5.75,7.5,1.3,128,22,93,13,19.1,-3.05,-390.35,6.56,-5.5,-3.05,0.3,-392.32,-0.99
5.75,8.0,1.39,128,18,95,15,15.9,-3.281,-420.0,6.72,-5.47,-3.281,0.27,-422.97,-0.99
5.75,8.5,1.48,128,13,95,20,12.0,-3.478,-445.23,6.59,-5.34,-3.478,0.23,-442.81,-1.01
5.75,9.0,1.57,128,12,95,21,11.2,-3.499,-447.88,6.8,-5.29,-3.499,0.22,-445.46,-1.01
5.75,9.5,1.65,128,9,95,24,8.7,-3.524,-451.02,6.64,-5.29,-3.524,0.22,-448.6,-1.01
5.75,10.0,1.74,128,6,97,25,5.8,-3.759,-481.1,6.33,-5.3,-3.759,0.18,-478.68,-1.01
5.75,10.5,1.83,128,2,98,28,2.0,-3.935,-503.74,5.66,-5.31,-3.935,0.15,-501.32,-1.0
5.75,11.0,1.91,128,2,98,28,2.0,-3.928,-502.74,5.73,-5.31,-3.928,0.15,-500.32,-1.0
5.75,11.5,2.0,128,2,98,28,2.0,-3.92,-501.74,5.79,-5.31,-3.92,0.16,-499.32,-1.0
5.75,12.0,2.09,128,2,98,28,2.0,-3.912,-500.74,5.85,-5.31,-3.912,0.16,-498.32,-1.0
5.75,12.5,2.17,128,2,98,28,2.0,-3.904,-499.74,5.92,-5.31,-3.904,0.16,-497.32,-1.0
5.75,13.0,2.26,128,2,98,28,2.0,-3.896,-498.74,5.98,-5.31,-3.896,0.16,-496.32,-1.0
5.75,13.5,2.35,128,2,98,28,2.0,-3.889,-497.74,6.04,-5.31,-3.889,0.16,-495.32,-1.0
5.75,14.0,2.43,128,0,98,30,0.0,-4.047,-518.01,4.77,-5.31,-4.047,0.13,-515.59,-1.0
5.75,14.5,2.52,128,0,98,30,0.0,-4.047,-518.01,4.77,-5.31,-4.047,0.13,-515.59,-1.0
5.75,15.0,2.61,128,0,98,30,0.0,-4.047,-518.01,4.77,-5.31,-4.047,0.13,-515.59,-1.0
6.0,6.5,1.08,128,26,91,11,22.2,-3.146,-402.66,6.1,-5.73,-3.146,0.3,-402.38,-1.0
6.0,7.0,1.17,128,24,91,13,20.9,-3.157,-404.15,6.36,-5.7,-3.157,0.3,-404.87,-1.0
6.0,7.5,1.25,128,22,92,14,19.3,-3.212,-411.15,6.56,-5.7,-3.212,0.29,-412.87,-1.0
6.0,8.0,1.33,128,18,94,16,16.1,-3.448,-441.3,6.72,-5.68,-3.448,0.26,-444.02,-0.99
6.0,8.5,1.42,128,13,94,21,12.1,-3.645,-466.53,6.59,-5.54,-3.645,0.22,-463.86,-1.01
6.0,9.0,1.5,128,12,94,22,11.3,-3.665,-469.18,6.8,-5.49,-3.665,0.22,-466.51,-1.01
6.0,9.5,1.58,128,9,94,25,8.7,-3.69,-472.32,6.64,-5.49,-3.69,0.21,-469.65,-1.01
6.0,10.0,1.67,128,6,96,26,5.9,-3.929,-502.9,6.33,-5.5,-3.929,0.18,-500.23,-1.01
6.0,10.5,1.75,128,2,97,29,2.0,-4.108,-525.79,5.66,-5.5,-4.108,0.15,-523.12,-1.01
6.0,11.0,1.83,128,2,97,29,2.0,-4.1,-524.79,5.73,-5.5,-4.1,0.15,-522.12,-1.01
6.0,11.5,1.92,128,2,97,29,2.0,-4.092,-523.79,5.79,-5.5,-4.092,0.15,-521.12,-1.01
6.0,12.0,2.0,128,2,97,29,2.0,-4.084,-522.79,5.85,-5.5,-4.084,0.15,-520.12,-1.01
6.0,12.5,2.08,128,2,97,29,2.0,-4.076,-521.79,5.92,-5.5,-4.076,0.15,-519.12,-1.01
6.0,13.0,2.17,128,2,97,29,2.0,-4.069,-520.79,5.98,-5.5,-4.069,0.16,-518.12,-1.01
6.0,13.5,2.25,128,2,97,29,2.0,-4.061,-519.79,6.04,-5.5,-4.061,0.16,-517.12,-1.01
6.0,14.0,2.33,128,0,97,31,0.0,-4.219,-540.06,4.77,-5.5,-4.219,0.12,-537.39,-1.0
6.0,14.5,2.42,128,0,97,31,0.0,-4.219,-540.06,4.77,-5.5,-4.219,0.12,-537.39,-1.0
6.0,15.0,2.5,128,0,97,31,0.0,-4.219,-540.06,4.77,-5.5,-4.219,0.12,-537.39,-1.0
