SL %,Target %,R:R,Signals,Target Hit,SL Hit,Open,Win Rate %,Avg PnL %,Total PnL %,Avg Win %,Avg Loss %,Expectancy %,Profit Factor,Max Drawdown %,Calmar
4.75,14.0,2.95,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,14.5,3.05,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
4.75,15.0,3.16,61,0,54,7,0.0,-4.02,-245.22,4.39,-4.53,-4.094,0.05,-248.89,-0.99
5.0,5.5,1.1,61,10,47,4,17.5,-3.019,-184.16,5.23,-4.93,-3.1,0.24,-187.72,-0.98
5.0,6.0,1.2,61,10,47,4,17.5,-2.937,-179.16,5.69,-4.93,-3.018,0.26,-183.72,-0.98
5.0,6.5,1.3,61,8,48,5,14.3,-3.205,-195.5,6.06,-4.9,-3.285,0.22,-201.06,-0.97
5.0,7.0,1.4,61,8,48,5,14.3,-3.139,-191.5,6.51,-4.9,-3.22,0.23,-198.06,-0.97
5.0,7.5,1.5,61,7,49,5,12.5,-3.279,-200.0,6.88,-4.9,-3.359,0.22,-207.56,-0.96
5.0,8.0,1.6,61,6,50,5,10.7,-3.434,-209.5,7.22,-4.91,-3.515,0.19,-218.06,-0.96
5.0,8.5,1.7,61,1,51,9,1.9,-4.015,-244.89,5.42,-4.76,-4.093,0.08,-248.06,-0.99
5.0,9.0,1.8,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,9.5,1.9,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,10.0,2.0,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,10.5,2.1,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,11.0,2.2,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,11.5,2.3,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,12.0,2.4,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,12.5,2.5,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,13.0,2.6,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,13.5,2.7,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,14.0,2.8,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,14.5,2.9,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.0,15.0,3.0,61,0,51,10,0.0,-4.16,-253.78,4.39,-4.68,-4.237,0.05,-256.95,-0.99
5.25,5.5,1.05,61,10,46,5,17.9,-3.173,-193.53,5.23,-5.12,-3.257,0.23,-198.97,-0.97
5.25,6.0,1.14,61,10,46,5,17.9,-3.091,-188.53,5.69,-5.12,-3.175,0.25,-194.97,-0.97
5.25,6.5,1.24,61,8,47,6,14.5,-3.363,-205.12,6.06,-5.09,-3.446,0.21,-212.56,-0.96
5.25,7.0,1.33,61,8,47,6,14.5,-3.297,-201.12,6.51,-5.09,-3.381,0.23,-209.56,-0.96
5.25,7.5,1.43,61,7,48,6,12.7,-3.44,-209.87,6.88,-5.09,-3.524,0.21,-219.31,-0.96
5.25,8.0,1.52,61,6,49,6,10.9,-3.6,-219.62,7.22,-5.1,-3.684,0.19,-230.06,-0.95
5.25,8.5,1.62,61,1,50,10,2.0,-4.185,-255.26,5.42,-4.95,-4.266,0.08,-260.31,-0.98
5.25,9.0,1.71,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,9.5,1.81,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,10.0,1.9,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,10.5,2.0,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,11.0,2.1,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,11.5,2.19,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,12.0,2.29,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,12.5,2.38,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,13.0,2.48,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,13.5,2.57,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,14.0,2.67,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,14.5,2.76,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.25,15.0,2.86,61,0,50,11,0.0,-4.33,-264.15,4.39,-4.87,-4.41,0.05,-269.2,-0.98
5.5,6.0,1.09,61,10,46,5,17.9,-3.279,-200.03,5.69,-5.36,-3.367,0.24,-206.22,-0.97
5.5,6.5,1.18,61,8,47,6,14.5,-3.555,-216.87,6.06,-5.32,-3.642,0.2,-224.06,-0.97
5.5,7.0,1.27,61,8,47,6,14.5,-3.49,-212.87,6.51,-5.32,-3.577,0.22,-221.06,-0.96
5.5,7.5,1.36,61,7,48,6,12.7,-3.637,-221.87,6.88,-5.33,-3.725,0.2,-231.06,-0.96
5.5,8.0,1.45,61,6,49,6,10.9,-3.801,-231.87,7.22,-5.33,-3.889,0.18,-242.06,-0.96
5.5,8.5,1.55,61,1,50,10,2.0,-4.39,-267.76,5.42,-5.17,-4.474,0.07,-272.56,-0.98
5.5,9.0,1.64,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,9.5,1.73,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,10.0,1.82,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,10.5,1.91,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,11.0,2.0,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,11.5,2.09,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,12.0,2.18,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,12.5,2.27,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,13.0,2.36,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,13.5,2.45,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,14.0,2.55,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,14.5,2.64,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.5,15.0,2.73,61,0,50,11,0.0,-4.535,-276.65,4.39,-5.08,-4.619,0.05,-281.45,-0.98
5.75,6.0,1.04,61,10,46,5,17.9,-3.468,-211.53,5.69,-5.59,-3.559,0.23,-217.47,-0.97
5.75,6.5,1.13,61,8,47,6,14.5,-3.748,-228.62,6.06,-5.55,-3.839,0.19,-235.56,-0.97
5.75,7.0,1.22,61,8,47,6,14.5,-3.682,-224.62,6.51,-5.55,-3.773,0.21,-232.56,-0.97
5.75,7.5,1.3,61,7,48,6,12.7,-3.834,-233.87,6.88,-5.56,-3.925,0.19,-242.81,-0.96
5.75,8.0,1.39,61,6,49,6,10.9,-4.002,-244.12,7.22,-5.56,-4.093,0.17,-254.06,-0.96
5.75,8.5,1.48,61,1,50,10,2.0,-4.594,-280.26,5.42,-5.39,-4.683,0.07,-284.81,-0.98
5.75,9.0,1.57,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,9.5,1.65,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,10.0,1.74,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,10.5,1.83,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,11.0,1.91,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,11.5,2.0,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,12.0,2.09,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,12.5,2.17,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,13.0,2.26,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,13.5,2.35,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,14.0,2.43,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,14.5,2.52,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
5.75,15.0,2.61,61,0,50,11,0.0,-4.74,-289.15,4.39,-5.3,-4.827,0.04,-293.7,-0.98
6.0,6.5,1.08,61,8,47,6,14.5,-3.94,-240.37,6.06,-5.78,-4.035,0.18,-247.06,-0.97
6.0,7.0,1.17,61,8,47,6,14.5,-3.875,-236.37,6.51,-5.78,-3.97,0.2,-244.06,-0.97
6.0,7.5,1.25,61,7,48,6,12.7,-4.031,-245.87,6.88,-5.79,-4.126,0.18,-254.56,-0.97
6.0,8.0,1.33,61,6,49,6,10.9,-4.203,-256.37,7.22,-5.79,-4.298,0.16,-266.06,-0.96
6.0,8.5,1.42,61,1,50,10,2.0,-4.799,-292.76,5.42,-5.61,-4.891,0.07,-297.06,-0.99
6.0,9.0,1.5,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,9.5,1.58,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,10.0,1.67,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,10.5,1.75,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,11.0,1.83,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,11.5,1.92,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,12.0,2.0,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,12.5,2.08,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,13.0,2.17,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,13.5,2.25,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,14.0,2.33,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,14.5,2.42,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
6.0,15.0,2.5,61,0,50,11,0.0,-4.945,-301.65,4.39,-5.52,-5.036,0.04,-305.95,-0.99
