Symbol,Side,Method,Preset,Sample,target_pct,R_mult,atr_mult,atr_pct_med,avg_price,listing_age_y,n_trades,n_target,n_sl,n_open,win_rate,mean_pnl,median_pnl,total_pnl,expectancy,max_dd,avg_win,avg_loss,profit_factor
BAYERCROP,SELL,target_pct,Normal,ALL,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,13,20,0,0.3939393939393939,-0.20704115729886707,-2.0725111123011835,-6.832358190862614,-0.20704115729886707,28.07357749291208,5.0,-3.5916179095431304,0.9048846736632445
BAYERCROP,BUY,R,Normal,IS,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,11,24,0,0.3142857142857143,-1.45240465869742,-3.231305847311484,-50.8341630544097,-1.4524046586974202,66.1392735808913,5.3153057837777515,-4.554271944831874,0.5349223425995343
BAYERCROP,BUY,R,Normal,OOS,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,1.1695291665209941,1.1695291665209941,2.3390583330419883,1.1695291665209941,2.650851775195033,4.989910108237021,-2.650851775195033,1.8823799032934971
BAYERCROP,BUY,R,Normal,ALL,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,12,25,0,0.32432432432432434,-1.3106785059829111,-3.2115133905367266,-48.49510472136771,-1.3106785059829111,66.1392735808913,5.288189477482691,-4.4781351380464,0.5668276795905374
BAYERCROP,SELL,R,Normal,IS,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,8,21,0,0.27586206896551724,-1.6201096889345559,-2.6075604872166354,-46.98318097910212,-1.620109688934556,60.2101042723434,6.0576440160231675,-4.544968243204165,0.507742581989765
BAYERCROP,SELL,R,Normal,OOS,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,3.418783100900045,5.250755223410378,13.67513240360018,3.418783100900045,5.939819415956516,6.538317273185566,-5.939819415956516,3.3022808348118797
BAYERCROP,SELL,R,Normal,ALL,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,11,22,0,0.3333333333333333,-1.0093348053182407,-2.497002028533956,-33.30804857550194,-1.0093348053182414,60.2101042723434,6.188736722522004,-4.608370569238363,0.6714669132548549
BAYERCROP,BUY,ATR,Normal,IS,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,14,21,0,0.4,-0.6971424113041731,-3.0681048794739265,-24.399984395646058,-0.6971424113041729,39.36588795448357,4.759404406166681,-4.334840289618075,0.7319615161778755
BAYERCROP,BUY,ATR,Normal,OOS,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,0,2,0,0.0,-2.5729034146567717,-2.5729034146567717,-5.1458068293135435,-2.5729034146567717,2.650851775195033,0.0,-2.5729034146567717,0.0
BAYERCROP,BUY,ATR,Normal,ALL,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,14,23,0,0.3783783783783784,-0.7985348979718812,-2.650851775195033,-29.5457912249596,-0.7985348979718803,43.86985442208869,4.759404406166681,-4.181628387447526,0.6927991922159717
BAYERCROP,SELL,ATR,Normal,IS,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,8,21,0,0.27586206896551724,-1.7035659564016166,-2.497002028533956,-49.40341273564688,-1.7035659564016168,52.108226981913965,5.379960647824284,-4.402052281821008,0.46558029914423216
BAYERCROP,SELL,ATR,Normal,OOS,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,3.0394836805783854,5.7687272971313455,12.157934722313541,3.0394836805783845,5.939819415956516,6.032584712756685,-5.939819415956516,3.0468525843820946
BAYERCROP,SELL,ATR,Normal,ALL,5.0,2.0,2.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,11,22,0,0.3333333333333333,-1.1286508488888893,-2.4099452670881125,-37.24547801333335,-1.1286508488888898,52.108226981913965,5.557949029169484,-4.471950787918076,0.6214233220304506
BAYERCROP,BUY,target_pct,Loose,IS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,11,24,0,0.3142857142857143,-0.35241791160343194,-3.0748172136347063,-12.334626906120118,-0.35241791160343183,46.04925474597,8.0,-4.180609454421671,0.8770651041772325
BAYERCROP,BUY,target_pct,Loose,OOS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,2.6745741124024835,2.6745741124024835,5.349148224804967,2.6745741124024835,2.650851775195033,8.0,-2.650851775195033,3.0178978978978974
BAYERCROP,BUY,target_pct,Loose,ALL,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,12,25,0,0.32432432432432434,-0.18879672111662568,-3.0681048794739265,-6.985478681315151,-0.1887967211166255,46.04925474597,8.0,-4.119419147252606,0.932170255741283
BAYERCROP,SELL,target_pct,Loose,IS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,7,22,0,0.2413793103448276,-1.397375198699895,-2.6075604872166354,-40.523880762296955,-1.3973751986998948,54.17561891319518,8.0,-4.387449125558953,0.5801673073827972
BAYERCROP,SELL,target_pct,Loose,OOS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,4.515045146010871,8.0,18.060180584043483,4.515045146010871,5.939819415956516,8.0,-5.939819415956516,4.040526877892494
BAYERCROP,SELL,target_pct,Loose,ALL,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,10,23,0,0.30303030303030304,-0.6807181872198022,-2.497002028533956,-22.46370017825347,-0.6807181872198025,54.17561891319518,8.0,-4.454943486011021,0.7807643083435992
BAYERCROP,BUY,R,Loose,IS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,10,25,0,0.2857142857142857,-0.7325651322417766,-3.231305847311484,-25.63977962846218,-0.7325651322417768,64.93063966929165,8.467269664371031,-4.4124990508868995,0.7675713528068984
BAYERCROP,BUY,R,Loose,OOS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,2.4170066935802494,2.4170066935802494,4.834013387160499,2.4170066935802494,2.650851775195033,7.484865162355532,-2.650851775195033,2.8235698549402457
BAYERCROP,BUY,R,Loose,ALL,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,11,26,0,0.2972972972972973,-0.562318006521667,-3.2115133905367266,-20.80576624130168,-0.5623180065216662,64.93063966929165,8.377960164187805,-4.344743386437212,0.8158184022997493
BAYERCROP,SELL,R,Loose,IS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,8,21,0,0.27586206896551724,-0.7845725832761881,-2.6075604872166354,-22.752604915009453,-0.7845725832761876,55.22734695191751,9.086466024034753,-4.544968243204165,0.7616138729846476
BAYERCROP,SELL,R,Loose,OOS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,5.870652078344632,7.876132835115568,23.482608313378527,5.870652078344633,5.939819415956516,9.807475909778349,-5.939819415956516,4.95342125221782
BAYERCROP,SELL,R,Loose,ALL,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,11,22,0,0.3333333333333333,0.022121315102093007,-2.497002028533956,0.7300033983690692,0.022121315102092698,55.22734695191751,9.283105083783006,-4.608370569238363,1.0072003698822822
BAYERCROP,BUY,ATR,Loose,IS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,11,24,0,0.3142857142857143,-0.7078336814496394,-3.0748172136347063,-24.774178850737382,-0.7078336814496393,49.806056450890964,6.869131641398431,-4.180609454421671,0.7530844573337798
BAYERCROP,BUY,ATR,Loose,OOS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,0,2,0,0.0,-2.5729034146567717,-2.5729034146567717,-5.1458068293135435,-2.5729034146567717,2.650851775195033,0.0,-2.5729034146567717,0.0
BAYERCROP,BUY,ATR,Loose,ALL,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,11,26,0,0.2972972972972973,-0.808648261622998,-3.0681048794739265,-29.919985680050925,-0.8086482616229982,54.21557230471258,6.869131641398431,-4.056939759055141,0.7163456328299111
BAYERCROP,SELL,ATR,Loose,IS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,7,22,0,0.2413793103448276,-1.3956197530959717,-2.6075604872166354,-40.47297283978318,-1.3956197530959715,57.70432513373469,8.00727256035911,-4.387449125558953,0.5806947201029626
BAYERCROP,SELL,ATR,Loose,OOS,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,5.301702947862144,8.653090945697022,21.206811791448576,5.301702947862142,5.939819415956516,9.04887706913503,-5.939819415956516,4.570278876573143
BAYERCROP,SELL,ATR,Loose,ALL,8.0,3.0,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,10,23,0,0.30303030303030304,-0.5838230620707455,-2.497002028533956,-19.266161048334602,-0.5838230620707456,57.70432513373469,8.319753912991887,-4.454943486011021,0.811970863683258
BAYERCROP,BUY,target_pct,Wide,IS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,9,26,0,0.2571428571428571,0.04480973275905438,-3.2115133905367266,1.5683406465669032,0.044809732759054643,50.852826174541434,12.0,-4.093525359747426,1.0147356590707548
BAYERCROP,BUY,target_pct,Wide,OOS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,4.6745741124024835,4.6745741124024835,9.349148224804967,4.6745741124024835,2.650851775195033,12.0,-2.650851775195033,4.526846846846847
BAYERCROP,BUY,target_pct,Wide,ALL,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,10,27,0,0.2702702702702703,0.2950672667938343,-3.0748172136347063,10.91748887137187,0.29506726679383455,50.852826174541434,12.0,-4.040093004764005,1.1000846859722377
BAYERCROP,SELL,target_pct,Wide,IS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,7,22,0,0.2413793103448276,-0.4318579573205845,-2.6075604872166354,-12.523880762296951,-0.4318579573205845,46.17561891319518,12.0,-4.387449125558953,0.8702509610741958
BAYERCROP,SELL,target_pct,Wide,OOS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,7.515045146010871,12.0,30.060180584043483,7.515045146010871,5.939819415956516,12.0,-5.939819415956516,6.060790316838741
BAYERCROP,SELL,target_pct,Wide,ALL,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,10,23,0,0.30303030303030304,0.5314030249014099,-2.497002028533956,17.53629982174653,0.5314030249014099,46.17561891319518,12.0,-4.454943486011021,1.171146462515399
BAYERCROP,BUY,R,Wide,IS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,8,27,0,0.22857142857142856,-1.5378971528041454,-3.3873343151693667,-53.826400348145086,-1.5378971528041443,78.12190386468956,8.471030813859754,-4.503505439223077,0.5573291938538099
BAYERCROP,BUY,R,Wide,OOS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,3.6644842206395047,3.6644842206395047,7.3289684412790095,3.6644842206395047,2.650851775195033,9.979820216474042,-2.650851775195033,3.7647598065869943
BAYERCROP,BUY,R,Wide,ALL,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,9,28,0,0.24324324324324326,-1.2566873488342185,-3.231305847311484,-46.49743190686608,-1.2566873488342183,78.12190386468956,8.638674080816896,-4.437339236936362,0.6257616379024268
BAYERCROP,SELL,R,Wide,IS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,8,21,0,0.27586206896551724,0.0509645223821799,-2.6075604872166354,1.477971149083217,0.050964522382179744,50.24458963149162,12.115288032046335,-4.544968243204165,1.01548516397953
BAYERCROP,SELL,R,Wide,OOS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,8.322521055789219,10.501510446820756,33.290084223156875,8.32252105578922,5.939819415956516,13.076634546371132,-5.939819415956516,6.6045616696237595
BAYERCROP,SELL,R,Wide,ALL,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,11,22,0,0.3333333333333333,1.053577435522427,-2.497002028533956,34.76805537224009,1.0535774355224263,50.24458963149162,12.377473445044007,-4.608370569238363,1.3429338265097097
BAYERCROP,BUY,ATR,Wide,IS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,9,26,0,0.2571428571428571,-1.027238930242927,-3.231305847311484,-35.95336255850245,-1.0272389302429277,63.23473147149103,8.474669089849048,-4.3163609371978415,0.6796325291176416
BAYERCROP,BUY,ATR,Wide,OOS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,0,2,0,0.0,-2.5729034146567717,-2.5729034146567717,-5.1458068293135435,-2.5729034146567717,2.650851775195033,0.0,-2.5729034146567717,0.0
BAYERCROP,BUY,ATR,Wide,ALL,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,9,28,0,0.24324324324324326,-1.1107883618328647,-3.2115133905367266,-41.09916938781599,-1.110788361832865,63.23473147149103,8.474669089849048,-4.191828257016336,0.6498359693817568
BAYERCROP,SELL,ATR,Wide,IS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,7,22,0,0.2413793103448276,-0.7513564436417903,-2.6075604872166354,-21.78933686561192,-0.7513564436417899,53.54722720724784,10.67636341381215,-4.387449125558953,0.7742596268039503
BAYERCROP,SELL,ATR,Wide,OOS,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,7.563922215145904,11.537454594262698,30.255688860583614,7.563922215145904,5.939819415956516,12.065169425513377,-5.939819415956516,6.093705168764193
BAYERCROP,SELL,ATR,Wide,ALL,12.0,4.0,4.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,10,23,0,0.30303030303030304,0.25655612105974834,-2.497002028533956,8.466351994971696,0.25655612105974823,53.54722720724784,11.093005217322517,-4.454943486011021,1.082627818244344
BAYERCROP,BUY,target_pct,Mixed-A,IS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,35,15,20,0,0.42857142857142855,-0.3399690576164472,-2.4661186403021578,-11.898917016575652,-0.3399690576164467,45.7553303089346,5.0,-4.344945850828782,0.8630717455971751
BAYERCROP,BUY,target_pct,Mixed-A,OOS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,1.1745741124024835,1.1745741124024835,2.349148224804967,1.1745741124024835,2.650851775195033,5.0,-2.650851775195033,1.886186186186186
BAYERCROP,BUY,target_pct,Mixed-A,ALL,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,37,16,21,0,0.43243243243243246,-0.25810185923704554,-2.4661186403021578,-9.549768791770685,-0.258101859237045,45.7553303089346,5.0,-4.264274704370032,0.8933579737768316
BAYERCROP,SELL,target_pct,Mixed-A,IS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,29,10,19,0,0.3448275862068966,-0.5480185784450378,-2.111697965571201,-15.892538774906097,-0.5480185784450373,28.07357749291208,5.0,-3.4680283565740044,0.7588112543485962
BAYERCROP,SELL,target_pct,Mixed-A,OOS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,2.2650451460108707,5.0,9.060180584043483,2.2650451460108707,5.939819415956516,5.0,-5.939819415956516,2.525329298682809
BAYERCROP,SELL,target_pct,Mixed-A,ALL,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,33,13,20,0,0.3939393939393939,-0.20704115729886707,-2.0725111123011835,-6.832358190862614,-0.20704115729886707,28.07357749291208,5.0,-3.5916179095431304,0.9048846736632445
BAYERCROP,BUY,R,Mixed-A,IS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,35,10,25,0,0.2857142857142857,-1.1357684495927782,-3.231305847311484,-39.75189573574724,-1.1357684495927778,67.04988101940276,7.056058053642528,-4.4124990508868995,0.6396427940057487
BAYERCROP,BUY,R,Mixed-A,OOS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,1.7932679300506216,1.7932679300506216,3.586535860101243,1.7932679300506216,2.650851775195033,6.237387635296276,-2.650851775195033,2.3529748791168714
BAYERCROP,BUY,R,Mixed-A,ALL,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,37,11,26,0,0.2972972972972973,-0.9774421588012434,-3.2115133905367266,-36.165359875646004,-0.9774421588012423,67.04988101940276,6.981633470156504,-4.344743386437212,0.6798486685831246
BAYERCROP,SELL,R,Mixed-A,IS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,29,8,21,0,0.27586206896551724,-1.2023411361053722,-2.6075604872166354,-34.86789294705579,-1.202341136105372,57.718725612130456,7.5720550200289605,-4.544968243204165,0.6346782274872063
BAYERCROP,SELL,R,Mixed-A,OOS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,4.6447175896223385,6.563444029262973,18.578870358489354,4.644717589622338,5.939819415956516,8.172896591481956,-5.939819415956516,4.127851043514849
BAYERCROP,SELL,R,Mixed-A,ALL,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,33,11,22,0,0.3333333333333333,-0.4936067451080737,-2.497002028533956,-16.289022588566432,-0.4936067451080741,57.718725612130456,7.735920903152505,-4.608370569238363,0.8393336415685686
BAYERCROP,BUY,ATR,Mixed-A,IS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,35,16,19,0,0.45714285714285713,-0.7322838379965244,-2.43754167156919,-25.629934329878356,-0.7322838379965244,44.237398188417735,3.6751790028996965,-4.443831493488078,0.6964457554082369
BAYERCROP,BUY,ATR,Mixed-A,OOS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,2,0,2,0,0.0,-2.5729034146567717,-2.5729034146567717,-5.1458068293135435,-2.5729034146567717,2.650851775195033,0.0,-2.5729034146567717,0.0
BAYERCROP,BUY,ATR,Mixed-A,ALL,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,37,16,21,0,0.43243243243243246,-0.8317767880862675,-2.4949550541185106,-30.7757411591919,-0.831776788086267,44.237398188417735,3.6751790028996965,-4.265647866932715,0.6564387100183114
BAYERCROP,SELL,ATR,Mixed-A,IS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,29,13,16,0,0.4482758620689655,-0.23792071967223435,-2.0189437058356066,-6.899700870494796,-0.23792071967223416,30.242398579705355,4.107049770518654,-3.768209242952331,0.8855606797280552
BAYERCROP,SELL,ATR,Mixed-A,OOS,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,1.9083740469365051,4.326545472848506,7.633496187746021,1.908374046936505,5.939819415956516,4.524438534567512,-5.939819415956516,2.28513943828657
BAYERCROP,SELL,ATR,Mixed-A,ALL,5.0,2.5,1.5,2.8375823336604338,5191.420709855272,6.310746064339494,33,16,17,0,0.48484848484848486,0.022236221734885552,-1.5069883657374914,0.7337953172512233,0.022236221734885486,30.242398579705355,4.185310163777815,-3.89595101783493,1.0110793052142966
BAYERCROP,BUY,target_pct,Mixed-B,IS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,11,24,0,0.3142857142857143,-0.35241791160343194,-3.0748172136347063,-12.334626906120118,-0.35241791160343183,46.04925474597,8.0,-4.180609454421671,0.8770651041772325
BAYERCROP,BUY,target_pct,Mixed-B,OOS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,2.6745741124024835,2.6745741124024835,5.349148224804967,2.6745741124024835,2.650851775195033,8.0,-2.650851775195033,3.0178978978978974
BAYERCROP,BUY,target_pct,Mixed-B,ALL,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,12,25,0,0.32432432432432434,-0.18879672111662568,-3.0681048794739265,-6.985478681315151,-0.1887967211166255,46.04925474597,8.0,-4.119419147252606,0.932170255741283
BAYERCROP,SELL,target_pct,Mixed-B,IS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,7,22,0,0.2413793103448276,-1.397375198699895,-2.6075604872166354,-40.523880762296955,-1.3973751986998948,54.17561891319518,8.0,-4.387449125558953,0.5801673073827972
BAYERCROP,SELL,target_pct,Mixed-B,OOS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,4.515045146010871,8.0,18.060180584043483,4.515045146010871,5.939819415956516,8.0,-5.939819415956516,4.040526877892494
BAYERCROP,SELL,target_pct,Mixed-B,ALL,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,10,23,0,0.30303030303030304,-0.6807181872198022,-2.497002028533956,-22.46370017825347,-0.6807181872198025,54.17561891319518,8.0,-4.454943486011021,0.7807643083435992
BAYERCROP,BUY,R,Mixed-B,IS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,17,18,0,0.4857142857142857,-0.021487406287171367,-2.43754167156919,-0.7520592200509979,-0.021487406287170607,45.088452009391055,4.862987621177352,-4.634602710003665,0.990984973169237
BAYERCROP,BUY,R,Mixed-B,OOS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,1,1,0,0.5,0.5457904029913665,0.5457904029913665,1.091580805982733,0.5457904029913665,2.650851775195033,3.742432581177766,-2.650851775195033,1.4117849274701229
BAYERCROP,BUY,R,Mixed-B,ALL,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,18,19,0,0.4864864864864865,0.009176259079236084,-2.43754167156919,0.3395215859317351,0.009176259079236804,45.088452009391055,4.8007345633995975,-4.530194766066368,1.0039445450090039
BAYERCROP,SELL,R,Mixed-B,IS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,11,18,0,0.3793103448275862,-1.2962897868745062,-2.497002028533956,-37.59240381936068,-1.2962897868745062,50.08958055532874,4.477227564655607,-4.824550390587353,0.5671167860682007
BAYERCROP,SELL,R,Mixed-B,OOS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,2.1928486121777517,3.938066417557784,8.771394448711007,2.1928486121777517,5.939819415956516,4.903737954889174,-5.939819415956516,2.47671062610891
BAYERCROP,SELL,R,Mixed-B,ALL,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,14,19,0,0.42424242424242425,-0.8733639203227173,-2.0725111123011835,-28.82100937064967,-0.8733639203227175,50.08958055532874,4.568622648277086,-4.883248760343625,0.6893676106872235
BAYERCROP,BUY,ATR,Mixed-B,IS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,35,11,24,0,0.3142857142857143,-0.7078336814496394,-3.0748172136347063,-24.774178850737382,-0.7078336814496393,49.806056450890964,6.869131641398431,-4.180609454421671,0.7530844573337798
BAYERCROP,BUY,ATR,Mixed-B,OOS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,2,0,2,0,0.0,-2.5729034146567717,-2.5729034146567717,-5.1458068293135435,-2.5729034146567717,2.650851775195033,0.0,-2.5729034146567717,0.0
BAYERCROP,BUY,ATR,Mixed-B,ALL,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,37,11,26,0,0.2972972972972973,-0.808648261622998,-3.0681048794739265,-29.919985680050925,-0.8086482616229982,54.21557230471258,6.869131641398431,-4.056939759055141,0.7163456328299111
BAYERCROP,SELL,ATR,Mixed-B,IS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,29,7,22,0,0.2413793103448276,-1.3956197530959717,-2.6075604872166354,-40.47297283978318,-1.3956197530959715,57.70432513373469,8.00727256035911,-4.387449125558953,0.5806947201029626
BAYERCROP,SELL,ATR,Mixed-B,OOS,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,4,3,1,0,0.75,5.301702947862144,8.653090945697022,21.206811791448576,5.301702947862142,5.939819415956516,9.04887706913503,-5.939819415956516,4.570278876573143
BAYERCROP,SELL,ATR,Mixed-B,ALL,8.0,1.5,3.0,2.8375823336604338,5191.420709855272,6.310746064339494,33,10,23,0,0.30303030303030304,-0.5838230620707455,-2.497002028533956,-19.266161048334602,-0.5838230620707456,57.70432513373469,8.319753912991887,-4.454943486011021,0.811970863683258
BBTC,BUY,target_pct,Tight,IS,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,28,18,10,0,0.6428571428571429,0.5184239155532168,3.0,14.51586963549007,0.5184239155532175,19.693809133719867,3.0,-3.9484130364509924,1.3676380738661926
BBTC,BUY,target_pct,Tight,OOS,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,3,2,1,0,0.6666666666666666,1.2428448841552673,3.0,3.7285346524658016,1.242844884155267,2.2714653475341984,3.0,-2.2714653475341984,2.6414666666666666
BBTC,BUY,target_pct,Tight,ALL,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,31,20,11,0,0.6451612903225806,0.5885291705792216,3.0,18.24440428795587,0.5885291705792219,19.693809133719867,3.0,-3.7959632465494653,1.4369331577442543
BBTC,SELL,target_pct,Tight,IS,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,39,23,15,0,0.5897435897435898,-0.04907379497417357,3.0,-1.9138780039927692,-0.049073794974173524,16.73485225029834,3.0,-4.432117375249548,0.9730112347841842
BBTC,SELL,target_pct,Tight,OOS,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,4,3,1,0,0.75,0.38065136174129766,3.0,1.5226054469651906,0.38065136174129766,7.477394553034809,3.0,-7.477394553034809,1.2036278059377272
BBTC,SELL,target_pct,Tight,ALL,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,43,26,16,0,0.6046511627906976,-0.009099361791339078,3.0,-0.39127255702758035,-0.0090993617913393,16.73485225029834,3.0,-4.611251326883975,0.9950087229832513
BBTC,BUY,R,Tight,IS,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,28,12,16,0,0.42857142857142855,1.9516364286820536,-2.9830739663081247,54.6458200030975,1.951636428682054,44.201288346726045,11.778243852097111,-5.418319138879238,1.630336394489316
BBTC,BUY,R,Tight,OOS,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,3,0,3,0,0.0,-6.024523459245713,-7.866079116648937,-18.073570377737138,-6.024523459245713,10.137544464183136,0.0,-6.024523459245713,0.0
BBTC,BUY,R,Tight,ALL,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,31,12,19,0,0.3870967741935484,1.1797499879148505,-3.0697111749584085,36.572249625360364,1.1797499879148505,44.201288346726045,11.778243852097111,-5.51403561051605,1.3490828459230562
BBTC,SELL,R,Tight,IS,3.0,1.5,1.5,3.6921981802535724,1374.6403726708074,5.88911704312115,39,15,23,0,0.38461538461538464,-0.6416318894852855,-3.177128312349443,-25.023643689926132,-0.6416318894852862,75.22668030066002,7.320640111103427,-5.6180518898532315,0.8144104325029955
